Title,Image,fidogreentexthover_pcontainsclass_my1,my1_URL,fidobluetext_URL,fidobluetext,Number,Status,ZipCode,Description,btn_URL,btn,btn_URL2,btn3,btn4
"
Found Pet 
Female Dog 
",https://img-cdn.pawboost.com/1689382470/img_9312338_3681cfe010d82eafd4469331f951f000-500x500.jpeg,"
Reported
6 months ago ",https://www.pawboost.com/landing/pet/5xp34VXTdc3U9_MDZQ3zolt4MkW-AgHD/found-stray-unknown-florida-city-fl-33034,https://www.pawboost.com/landing/moderate/5xp34VXTdc3U9_MDZQ3zolt4MkW-AgHD,"
Female Dog ",69312338,1,"Florida City, FL 33034",She's a bully grey in color very friendly looks to be less than a year,https://www.facebook.com/LostPetsHomesteadFL/posts/761689869297679,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20July%2014%2C%202023%20in%20Florida%20City%2C%20FL%2033034%20near%20Near%20nw8th%20Ave%20FLA%20city%20%0A%0AMessage%20from%20Finder%3A%20Grey%20in%20color%20very%20friendly%20white%20crest%20looks%20to%20less%20than%20a%20year%20old%20%0A%0ADescription%3A%20She%27s%20a%20bully%20grey%20in%20color%20very%20friendly%20looks%20to%20be%20less%20than%20a%20year%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69312338%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Found Pet 
Male Dog 
",https://img-cdn.pawboost.com/1689367921/img_9311316_9ccd48071dd8c393cb73da949dea662b-500x500.jpeg,"
Reported
6 months ago ",https://www.pawboost.com/landing/pet/wJGEZLgFMKPQSxlONCDGVFlv-TWVMX1Q/found-stray-unknown-miami-fl-33125,https://www.pawboost.com/landing/moderate/wJGEZLgFMKPQSxlONCDGVFlv-TWVMX1Q,"
Male Dog ",69311316,1,"Miami, FL 33125","I am doing a favor to look for the owners, the person who found it thinks it was abandoned, it was dirty and with a rope around the dog's neck, she is going on vacay monday and has no one to take care of it.",https://www.facebook.com/LostFoundPetsMiamiFL/posts/603938161883084,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20July%209%2C%202023%20in%20Miami%2C%20FL%2033125%20near%20Marlin%20stadium%20%20%0A%0ADescription%3A%20I%20am%20doing%20a%20favor%20to%20look%20for%20the%20owners%2C%20the%20person%20who%20found%20it%20thinks%20it%20was%20abandoned%2C%20it%20was%20dirty%20and%20with%20a%20rope%20around%20the%20dog%27s%20neck%2C%20she%20is%20going%20on%20vacay%20monday%20and%20has%20no%20one%20to%20take%20care%20of%20it.%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69311316%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Found Pet 
Female Dog 
",https://img-cdn.pawboost.com/1689343045/lost_pet_6711-500x500.jpeg,"
Reported
6 months ago ",https://www.pawboost.com/landing/pet/2vYDx64IcHB1RHU3WutYRCXxRvXcc4Dp/found-stray-thispet-homestead-fl-33030,https://www.pawboost.com/landing/moderate/2vYDx64IcHB1RHU3WutYRCXxRvXcc4Dp,"
Female Dog ",69309709,1,"Homestead, FL 33030",,https://www.facebook.com/LostPetsHomesteadFL/posts/761399685993364,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20July%2011%2C%202023%20in%20Homestead%2C%20FL%2033030%20near%20hmstd%20Middle%20School%20%0A%0ADescription%3A%20%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69309709%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Found Pet 
Unknown Dog 
",https://img-cdn.pawboost.com/1689122204/img_9298814_fd7a89557815634d39b942eb695efdda-500x500.jpeg,"
Reported
6 months ago,
updated 6 months ago ",https://www.pawboost.com/landing/pet/d6zMHD2WLfu3CREQmGtSZ7Qcx6sP6Ruk/found-stray-thispet-homestead-fl-33030,https://www.pawboost.com/landing/moderate/d6zMHD2WLfu3CREQmGtSZ7Qcx6sP6Ruk,"
Unknown Dog ",69298814,1,"Homestead, FL 33030",Encontrado por una amiga y mañana lo va a llevar al refugio,https://www.facebook.com/LostPetsHomesteadFL/posts/759499339516732,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20July%207%2C%202023%20in%20Homestead%2C%20FL%2033030%20near%20hmstd%20%20%0A%0ADescription%3A%20Encontrado%20por%20una%20amiga%20y%20ma%C3%B1ana%20lo%20va%20a%20llevar%20al%20refugio%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69298814%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Found Pet 
Male Dog 
",https://img-cdn.pawboost.com/1689293012/img_9308375_1bf3fa9d0ac001a142b3f69b64a22dba-500x500.jpeg,"
Reported
6 months ago ",https://www.pawboost.com/landing/pet/fHDGtaHrzCbn_ojrZD5pN_EYFbGa3S3e/found-stray-thispet-cutler-bay-fl-33157,https://www.pawboost.com/landing/moderate/fHDGtaHrzCbn_ojrZD5pN_EYFbGa3S3e,"
Male Dog ",69308375,1,"Cutler Bay, FL 33157","Brown eyes,German shepherd, has a collar with no information ",https://www.facebook.com/LostFoundPetsMiamiFL/posts/603488705261363,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20July%2013%2C%202023%20in%20Cutler%20Bay%2C%20FL%2033157%20near%20Near%20Sw%20188%20st%20%20%0A%0ADescription%3A%20Brown%20eyes%2CGerman%20shepherd%2C%20has%20a%20collar%20with%20no%20information%20%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69308375%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Found Pet 
Female Dog 
",https://img-cdn.pawboost.com/1689287889/lost_pet_5624-500x500.jpeg,"
Reported
6 months ago ",https://www.pawboost.com/landing/pet/5S2LgPvJw-JXKCKHNSGqKfhDILSe75ky/found-stray-unknown-homestead-fl-33032,https://www.pawboost.com/landing/moderate/5S2LgPvJw-JXKCKHNSGqKfhDILSe75ky,"
Female Dog ",69307981,1,"Homestead, FL 33032","Black female, looks like she has a weak left leg ",https://www.facebook.com/FloridaLostPets/posts/576015314729033,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20July%2013%2C%202023%20in%20Homestead%2C%20FL%2033032%20near%20Silver%20palms%20park%20%0A%0ADescription%3A%20Black%20female%2C%20looks%20like%20she%20has%20a%20weak%20left%20leg%20%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69307981%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Found Pet 
Male Cat 
",https://img-cdn.pawboost.com/1689204325/img_6586044_b956887631bde7630b327391e73fa8a6-500x500.jpeg,"
Reported
3 years ago,
updated 6 months ago ",https://www.pawboost.com/landing/pet/ku4q2A-iUxA1IMhvHWIOF16j_fOT8Q2B/found-stray-whitecat-miami-fl-33194,https://www.pawboost.com/landing/moderate/ku4q2A-iUxA1IMhvHWIOF16j_fOT8Q2B,"
Male Cat ",66586044,1,"Miami, FL 33194",White cat with very light blue eyes. He is very friendly and playful ,https://www.facebook.com/LostFoundPetsMiamiFL/posts/602949305315303,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20June%2024%2C%202023%20in%20Miami%2C%20FL%2033194%20near%20Near%20Sw%20and%20153rd%20Ave%20%0A%0AMessage%20from%20Finder%3A%20Male%20cat%20found%20by%20152nd%20Ave.%20He%20is%20very%20friendly%20%20%0A%0ADescription%3A%20White%20cat%20with%20very%20light%20blue%20eyes.%20He%20is%20very%20friendly%20and%20playful%20%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F66586044%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Found Pet 
Male Dog 
",https://img-cdn.pawboost.com/1689202542/img_9301205_91617edd653959aa11bc895690975a80-500x500.jpeg,"
Reported
6 months ago ",https://www.pawboost.com/landing/pet/sA8VQ7QAE61zTdMlADWqhw1BpZb9k76Z/found-stray-thispet-miami-springs-fl-33010,https://www.pawboost.com/landing/moderate/sA8VQ7QAE61zTdMlADWqhw1BpZb9k76Z,"
Male Dog ",69301205,1,"Miami Springs, FL 33010",,https://www.facebook.com/LostFoundPetsMiamiFL/posts/602941195316114,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20July%2012%2C%202023%20in%20Miami%20Springs%2C%20FL%2033010%20near%20Miami%20springs%20%20%0A%0ADescription%3A%20%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69301205%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Found Pet 
Female Dog 
",https://img-cdn.pawboost.com/1689198058/lost_pet_5738-500x500.jpeg,"
Reported
6 months ago ",https://www.pawboost.com/landing/pet/8oUSVaKSmEhx0D5KGA-1gCPMCg7jR_HX/found-stray-thispet-palmetto-estates-fl-33157,https://www.pawboost.com/landing/moderate/8oUSVaKSmEhx0D5KGA-1gCPMCg7jR_HX,"
Female Dog ",69301031,1,"Palmetto Estates, FL 33157","Grey and white, has black bandage on back right leg",https://www.facebook.com/LostFoundPetsMiamiFL/posts/602922851984615,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20July%2012%2C%202023%20in%20Palmetto%20Estates%2C%20FL%2033157%20near%20Near%20Palmetto%20Club%20Dr%20%0A%0AMessage%20from%20Finder%3A%20Dog%20is%20groomed%20looks%20like%20has%20an%20owner%20%0A%0ADescription%3A%20Grey%20and%20white%2C%20has%20black%20bandage%20on%20back%20right%20leg%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69301031%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Found Pet 
Male Dog 
",https://img-cdn.pawboost.com/1689186934/lost_pet_28-500x500.jpeg,"
Reported
6 months ago ",https://www.pawboost.com/landing/pet/mPFvk_8l4LuAplSfWzuNIIh3APufoxHT/found-stray-thispet-florida-city-fl-33034,https://www.pawboost.com/landing/moderate/mPFvk_8l4LuAplSfWzuNIIh3APufoxHT,"
Male Dog ",69300545,1,"Florida City, FL 33034",Small chihuahua type dog very friendly and gets along with other dogs. No signs of aggression at all,https://www.facebook.com/LostPetsHomesteadFL/posts/760095786123754,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20June%2021%2C%202023%20in%20Florida%20City%2C%20FL%2033034%20near%20Onx%20s%20%0A%0ADescription%3A%20Small%20chihuahua%20type%20dog%20very%20friendly%20and%20gets%20along%20with%20other%20dogs.%20No%20signs%20of%20aggression%20at%20all%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69300545%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Found Pet 
Unknown Dog 
",https://img-cdn.pawboost.com/1689167993/img_9299836_2141900d0b5120a3f1f3b90f9fa2bb9d-500x500.jpeg,"
Reported
6 months ago ",https://www.pawboost.com/landing/pet/aHmh1TiheGSODQwL_PycHkdrwcW1WhEa/found-stray-unknown-homestead-fl-33030,https://www.pawboost.com/landing/moderate/aHmh1TiheGSODQwL_PycHkdrwcW1WhEa,"
Unknown Dog ",69299836,1,"Homestead, FL 33030",German Shep Husky Mix,https://www.facebook.com/LostPetsHomesteadFL/posts/759903252809674,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20July%209%2C%202023%20in%20Homestead%2C%20FL%2033030%20near%20Near%20South%20Dade%20Senior%20High%20%0A%0ADescription%3A%20German%20Shep%20Husky%20Mix%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69299836%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Found Pet 
Female Dog 
",https://img-cdn.pawboost.com/1688989075/lost_pet_3536-500x500.jpeg,"
Reported
6 months ago,
updated 6 months ago ",https://www.pawboost.com/landing/pet/S56McdL1fn_U6Ft3Db4Sd-tFm18yP_CK/found-stray-thispet-north-miami-fl-33161,https://www.pawboost.com/landing/moderate/S56McdL1fn_U6Ft3Db4Sd-tFm18yP_CK,"
Female Dog ",69282747,1,"North Miami, FL 33161",Black and white female,https://www.facebook.com/LostFoundPetsMiamiFL/posts/601637778779789,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20July%201%2C%202023%20in%20North%20Miami%2C%20FL%2033161%20near%20Near%20ne%20130st%20North%20miami%20FL%2033161%20%0A%0AMessage%20from%20Finder%3A%20Beautiful%20and%20sweet%20girl.%20%0A%0ADescription%3A%20Black%20and%20white%20female%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69282747%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Found Pet 
Unknown Dog 
",https://img-cdn.pawboost.com/1688928064/img_7350163_b4871e084ba4ff2a3a63e93c7e1168ab-500x500.png,"
Reported
2 years ago,
updated 6 months ago ",https://www.pawboost.com/landing/pet/19DcN-2IyiYMInVX-TdrJDf_wUWFR_4I/found-stray-adopted-homestead-fl-33030,https://www.pawboost.com/landing/moderate/19DcN-2IyiYMInVX-TdrJDf_wUWFR_4I,"
Unknown Dog ",67350163,1,"Homestead, FL 33030",German Shep mix,https://www.facebook.com/LostPetsHomesteadFL/posts/757862939680372,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20July%209%2C%202023%20in%20Homestead%2C%20FL%2033030%20near%20Near%20South%20Dade%20Senior%20High%20School%20%0A%0ADescription%3A%20German%20Shep%20mix%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F67350163%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Found Pet 
Unknown Dog 
",https://img-cdn.pawboost.com/1689121438/lost_pet_4253-500x500.jpeg,"
Reported
6 months ago ",https://www.pawboost.com/landing/pet/VBs1J7JF5YlV8rZKxVeQeGlPlGagbZ8O/found-stray-thispet-west-end-fl-33185,https://www.pawboost.com/landing/moderate/VBs1J7JF5YlV8rZKxVeQeGlPlGagbZ8O,"
Unknown Dog ",69298773,1,"West End, FL 33185",Small black no collar ,https://www.facebook.com/LostFoundPetsMiamiFL/posts/602480445362189,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20July%2011%2C%202023%20in%20West%20End%2C%20FL%2033185%20near%20Near%20Ave%20and%2056%20st%20%0A%0ADescription%3A%20Small%20black%20no%20collar%20%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69298773%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Found Pet 
Female Dog 
",https://img-cdn.pawboost.com/1689115866/lost_pet_9640-500x500.jpeg,"
Reported
6 months ago ",https://www.pawboost.com/landing/pet/aI0AysMVUxhbtucO43C59pHEuupAPU72/found-stray-thispet-hialeah-fl-33016,https://www.pawboost.com/landing/moderate/aI0AysMVUxhbtucO43C59pHEuupAPU72,"
Female Dog ",69298536,1,"Hialeah, FL 33016","very sweet, need to find her ",https://www.facebook.com/LostFoundPetsMiamiFL/posts/602454325364801,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20July%2011%2C%202023%20in%20Hialeah%2C%20FL%2033016%20near%207th%20ave%20E%2055th%20st%20%0A%0ADescription%3A%20very%20sweet%2C%20need%20to%20find%20her%20%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69298536%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Found Pet 
Female Dog 
",https://img-cdn.pawboost.com/1689107087/image_picker_4DD348BE-46C3-4083-8318-7463B51312FD-14315-000007944D175F05-500x500.jpg,"
Reported
6 months ago ",https://www.pawboost.com/landing/pet/XReYaTK4j1spUrrIpNRIl1LwR-xi1jdT/found-stray-unknown-miami-fl-33138,https://www.pawboost.com/landing/moderate/XReYaTK4j1spUrrIpNRIl1LwR-xi1jdT,"
Female Dog ",69298149,1,"Miami, FL 33138","I found her in 62 st and north Miami ave, she have not microchip but have collar and tag but is not registered, the owner should know what tipe of collar it is",https://www.facebook.com/LostFoundPetsMiamiFL/posts/602414825368751,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20July%2011%2C%202023%20in%20Miami%2C%20FL%2033138%20near%20North%20miami%20ave%20%0A%0AMessage%20from%20Finder%3A%20Super%20friendly%20and%20she%20definitely%20have%20owner%20because%20have%20collar%20and%20tag%20that%20means%20she%20have%20the%20vaccines.%20%0A%0ADescription%3A%20I%20found%20her%20in%2062%20st%20and%20north%20Miami%20ave%2C%20she%20have%20not%20microchip%20but%20have%20collar%20and%20tag%20but%20is%20not%20registered%2C%20the%20owner%20should%20know%20what%20tipe%20of%20collar%20it%20is%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69298149%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Found Pet 
Female Dog 
",https://img-cdn.pawboost.com/1689101846/img_9297945_34e7ff363f8174dc238695f6c49eeaf6-500x500.jpeg,"
Reported
6 months ago ",https://www.pawboost.com/landing/pet/4do2cDfCEYTrmEwHbMYfr98ALClbFSPZ/found-stray-thispet-hialeah-gardens-fl-33016,https://www.pawboost.com/landing/moderate/4do2cDfCEYTrmEwHbMYfr98ALClbFSPZ,"
Female Dog ",69297945,1,"Hialeah Gardens, FL 33016",,https://www.facebook.com/LostFoundPetsMiamiFL/posts/602389762037924,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20July%201%2C%202023%20in%20Hialeah%20Gardens%2C%20FL%2033016%20near%20Near%20Ave%20NW%20103%20street%20%0A%0ADescription%3A%20%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69297945%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Found Pet 
Male Dog 
",https://img-cdn.pawboost.com/1689081109/lost_pet_3645-500x500.jpeg,"
Reported
6 months ago ",https://www.pawboost.com/landing/pet/guQ25RT1919ms05orEyThjB7D2BW5fMR/found-stray-thispet-north-miami-fl-33167,https://www.pawboost.com/landing/moderate/guQ25RT1919ms05orEyThjB7D2BW5fMR,"
Male Dog ",69297154,1,"North Miami, FL 33167",,https://www.facebook.com/LostFoundPetsMiamiFL/posts/602250678718499,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20July%203%2C%202023%20in%20North%20Miami%2C%20FL%2033167%20near%2016th%20ave%20and%20124th%20st%20%0A%0AMessage%20from%20Finder%3A%20I%20think%20he%20has%20an%20owner.%20He%20knows%20how%20to%20sit%2C%20barely%20barks%2Fhowls%2C%20and%20very%20calm.%20%0A%0ADescription%3A%20%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69297154%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Found Pet 
Female Dog 
",https://img-cdn.pawboost.com/1688431563/lost_pet_9950-500x500.jpeg,"
Reported
7 months ago,
updated 6 months ago ",https://www.pawboost.com/landing/pet/8eqdeAlkcMkh5ZSQAgBTVgCRyKJ9xpod/found-stray-thispet-miami-dade-county-fl-33031,https://www.pawboost.com/landing/moderate/8eqdeAlkcMkh5ZSQAgBTVgCRyKJ9xpod,"
Female Dog ",69263264,1,"Miami-Dade County, FL 33031",Black with white face. Sweet obedient. Playful loves dogs. ,https://www.facebook.com/FloridaLostPets/posts/570288891968342,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20June%2027%2C%202023%20in%20Miami-Dade%20County%2C%20FL%2033031%20near%20Near%20and%20190%20ave%20miAmi%20fl%20%0A%0AMessage%20from%20Finder%3A%20She%20is%20so%20sweet.%20%20Dumped%20in%20the%20Redlands.%20Vet%20found%20no%20chip.%20Vet%20says%20she%20was%20used%20as%20a%20breeding%20dog.%20Obedient%20to%20some%20commands.%20I%20would%20love%20to%20have%20someone%20want%20her.%20%20She%20deserves%20a%20good%20.%20She%20is%20loving.%20Loves%20to%20play.%20I%20have%20prayed%20that%20someone%20will%20ask%20for%20her.%20Please%20she%20will%20be%20a%20great%20pet.%20%20%0A%0ADescription%3A%20Black%20with%20white%20face.%20%20Sweet%20obedient.%20%20Playful%20loves%20dogs.%20%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69263264%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
